sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,equivalence,statusSetBy,statusSetOn,conceptId,conceptName,mappingType,comment,createdBy,createdOn,assignedReviewer
OLTR-Nail clippings 1,Test Request : Nail clippings mycology 1 (M&C),0,,0.32,UNCHECKED,UNREVIEWED,,0,4056540,Nail clippings fungus positive,EVENT,,,1613550362846,
T2-SHHAPT,[SHHAPT] Chlamydia and gonorrhoea tests,0,,0.46,UNCHECKED,UNREVIEWED,,0,40765597,PhenX - assay for chlamydia - gonorrhea protocol 160101,EVENT,,,1613550362846,
ALLERGY1.8.1,Adverse reaction to Local Care Of Stoma,0,,0.71,UNCHECKED,UNREVIEWED,,0,4317379,Adverse reaction to lobeline,EVENT,,,1613550362846,
OLTR-MPO2X,Test Request : MPO-ANCA and PR3-ANCA,0,,0.40,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362846,
OLTR-AFC,Test Request : AFP (CSF),0,,0.46,UNCHECKED,UNREVIEWED,,0,4135546,Cerebrospinal fluid alpha-fetoprotein measurement,EVENT,,,1613550362846,
ALLERGY46639NEMIS,Adverse reaction to Nexplanon,0,,0.68,UNCHECKED,UNREVIEWED,,0,4098531,Neomycin adverse reaction,EVENT,,,1613550362846,
ALLERGY17555NEMIS,Adverse reaction to Benorilate,0,,0.75,UNCHECKED,UNREVIEWED,,0,4329313,Adverse reaction to bromide,EVENT,,,1613550362846,
OLTR-PROL,Test Request : Prolactin,0,,0.66,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362846,
OLTR-VSNP,Test Request : Save sample - post needlestick,0,,0.46,UNCHECKED,UNREVIEWED,,0,45881336,Needle stick,EVENT,,,1613550362846,
OLTR-M751,Test Request : Enterobius Microscopy,0,,0.50,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362846,
OLTR-Nail clippings 2,Test Request : Nail clippings mycology 2 (M&C),0,,0.32,UNCHECKED,UNREVIEWED,,0,4056540,Nail clippings fungus positive,EVENT,,,1613550362846,
ALLERGY13221NEMIS,Adverse reaction to Allergenics,0,,0.72,UNCHECKED,UNREVIEWED,,0,434553,Androgen adverse reaction,EVENT,,,1613550362846,
OLTR-MPOAB,Test Request : Myeloperoxidase Ab,0,,0.64,UNCHECKED,UNREVIEWED,,0,4122149,Myeloperoxidase,EVENT,,,1613550362846,
OLTR-PROL1,Test Request : Prolactin,0,,0.66,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362846,
ALLERGY1756,Adverse reaction to Zidovudine,0,,1.00,UNCHECKED,UNREVIEWED,,0,4098369,Zidovudine adverse reaction,EVENT,,,1613550362846,
ALLERGY4666HILLI,Adverse reaction to Glutafin Gluten-Free,0,,0.60,UNCHECKED,UNREVIEWED,,0,37016820,Adverse reaction to glutethimide,EVENT,,,1613550362846,
OLTR-M820,Test Request : Faecal Parasites,0,,0.54,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362846,
ALLERGY20898NEMIS,Adverse reaction to Alendronic Acid And Colecalciferol,0,,0.64,UNCHECKED,UNREVIEWED,,0,434553,Androgen adverse reaction,EVENT,,,1613550362846,
OLTR-Nasal swab,Test Request : Nasal swab (C&S),0,,0.41,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362846,
OLTR-VSPCR,Test Request : Viral Swab PCR (Vesicular Rash),0,,0.40,UNCHECKED,UNREVIEWED,,0,4201880,Vesicular rash,EVENT,,,1613550362846,
OLTR-AFCP,Test Request : RLH Virtual Fracture Clinic Primary Care,0,,0.34,UNCHECKED,UNREVIEWED,,0,764399,Patient record requested by general practitioner,EVENT,,,1613550362847,
T4-SHHAPT,[SHHAPT] Full sexual health screen including HIV antibody test,0,,0.48,UNCHECKED,UNREVIEWED,,0,44810731,Sexual health screening,EVENT,,,1613550362847,
OLTR-PROL2,Test Request : Serum Prolactin,0,,0.60,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362847,
ALLERGY13229NEMIS,Adverse reaction to Lamisil At,0,,0.72,UNCHECKED,UNREVIEWED,,0,4317379,Adverse reaction to lobeline,EVENT,,,1613550362847,
OLTR-AFH,Test Request : AFP (Hepatoma),0,,0.44,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362847,
OLTR-M825,Test Request : Tissue Culture,0,,0.63,UNCHECKED,UNREVIEWED,,0,4300293,Tissue culture,EVENT,,,1613550362847,
OLTR-MPQ,Test Request : Atypical bacterial pneumonia,0,,0.66,UNCHECKED,UNREVIEWED,,0,4050869,Atypical pneumonia,EVENT,,,1613550362847,
OLTR-VSRH,"Test Request : Rubella virus IgG, blood",0,,0.57,UNCHECKED,UNREVIEWED,,0,46272191,Rubella virus IgG,EVENT,,,1613550362847,
ALLERGY46699NEMIS,Adverse reaction to Golimumab,0,,0.67,UNCHECKED,UNREVIEWED,,0,4095980,Gallamine adverse reaction,EVENT,,,1613550362847,
OLTR-Needles,Test Request : Needlestick Injury (Source),0,,0.55,UNCHECKED,UNREVIEWED,,0,4153827,Needle stick injury of toe,EVENT,,,1613550362847,
ALLERGY17566NEMIS,Adverse reaction to Cefalexin,0,,1.00,UNCHECKED,UNREVIEWED,,0,4100014,Cephalexin adverse reaction,EVENT,,,1613550362847,
OLTR-AFP,Test Request : AFP,0,,0.61,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362847,
OLTR-PROL:S,Test Request : Prolactin,0,,0.66,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362847,
ALLERGY10,Adverse reaction to Drugs Used In Musculoskeletal And Joint Diseases,0,,0.55,UNCHECKED,UNREVIEWED,,0,441207,Adverse reaction to drug,EVENT,,,1613550362847,
T5-SHHAPT,[SHHAPT] Herpes simplex virus (HSV) test,0,,0.57,UNCHECKED,UNREVIEWED,,0,4310326,HSV IgM level,EVENT,,,1613550362847,
ALLERGY209,Adverse reaction to Benzoic Acid,0,,0.89,UNCHECKED,UNREVIEWED,,0,4098100,Benzoic acid adverse reaction,EVENT,,,1613550362847,
OLTR-M850,Test Request : Mycology Microscopy,0,,0.52,UNCHECKED,UNREVIEWED,,0,4013835,Hematology test requested,EVENT,,,1613550362847,
ALLERGY13233NEMIS,Adverse reaction to Thalidomide,0,,0.77,UNCHECKED,UNREVIEWED,,0,4329313,Adverse reaction to bromide,EVENT,,,1613550362847,
OLTR-PROLC,Test Request : Prolactin,0,,0.66,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362847,
OLTR-AFP1,Test Request : Alpha-fetoprotein,0,,0.74,UNCHECKED,UNREVIEWED,,0,4177969,Alpha fetoprotein,EVENT,,,1613550362847,
OLTR-Needlestick Source,Test Request : Needlestick (Source): HIV/HBV/HCV tests,0,,0.31,UNCHECKED,UNREVIEWED,,0,4045094,Needles source,EVENT,,,1613550362847,
OLTR-MPRO,Test Request : MONOCLONAL PROTEIN,0,,0.63,INVALID_TARGET,UNREVIEWED,,0,0,Unmapped,EVENT,Invalid existing target: 4127181,,0,
OLTR-VSTO,Test Request : Virology sample for storage,0,,0.50,UNCHECKED,UNREVIEWED,,0,44809912,Save sample for serum virology,EVENT,,,1613550362847,
ALLERGY17574NEMIS,Adverse reaction to Cefradine,0,,1.00,UNCHECKED,UNREVIEWED,,0,4096757,Cephradine adverse reaction,EVENT,,,1613550362847,
ALLERGY2091,Adverse reaction to Buscopan,0,,0.75,UNCHECKED,UNREVIEWED,,0,4096294,Busulfan adverse reaction,EVENT,,,1613550362847,
OLTR-M855,Test Request : Mycology Culture,0,,0.67,UNCHECKED,UNREVIEWED,,0,4165398,Mycology culture,EVENT,,,1613550362847,
OLTR-PROLR,Test Request : Prolactin,0,,0.66,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362847,
OLTR-NeuroPhys001,Test Request : Neurophysiology,0,,0.55,UNCHECKED,UNREVIEWED,,0,45756763,Clinical Neurophysiology,EVENT,,,1613550362847,
ALLERGY467,Adverse reaction to Colestipol Hydrochloride,0,,0.77,UNCHECKED,UNREVIEWED,,0,443341,Chloral hydrate adverse reaction,EVENT,,,1613550362847,
OLTR-AFP2S,Test Request : Alpha Fetoprotein (AFP),0,,0.63,UNCHECKED,UNREVIEWED,,0,4061810,AFP - blood sent,EVENT,,,1613550362847,
OLTR-MPROL,Test Request : Macro Prolactin,0,,0.58,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362848,
ALLERGY13235NEMIS,Adverse reaction to Thalidomide,0,,0.77,UNCHECKED,UNREVIEWED,,0,4329313,Adverse reaction to bromide,EVENT,,,1613550362848,
T9-SHHAPT,"[SHHAPT] STI testing not required/appropriate (chlamydia,gonorrh,syphilis)",0,,0.33,UNCHECKED,UNREVIEWED,,0,44786435,"Chlamydia, gonorrhea, and syphilis not screened, reason not given",EVENT,,,1613550362848,
OLTR-Nose (MRSA),Test Request : Nose (MRSA),0,,0.48,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362848,
ALLERGY10.1,Adverse reaction to Drugs Used In Rheumatic Diseases And Gout,0,,0.59,UNCHECKED,UNREVIEWED,,0,441207,Adverse reaction to drug,EVENT,,,1613550362848,
OLTR-AFPC,Test Request : AFP,0,,0.61,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362848,
OLTR-PROLS,Test Request : Prolactin*,0,,0.50,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362848,
ALLERGY20914NEMIS,Adverse reaction to Seractil,0,,0.79,UNCHECKED,UNREVIEWED,,0,4329330,Adverse reaction to pectin,EVENT,,,1613550362848,
ALLERGY1758,Adverse reaction to Zinc Oxide,0,,0.73,UNCHECKED,UNREVIEWED,,0,4164530,Zinc adverse reaction,EVENT,,,1613550362848,
OLTR-VSWL1,Test Request : Vascular Surgery Waiting List,0,,0.52,UNCHECKED,UNREVIEWED,,0,38004496,Vascular Surgery,EVENT,,,1613550362848,
OLTR-AFPNG,Test Request : AFP,0,,0.61,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362848,
TESTP1S1,1st PHQ-9 done,0,,0.61,UNCHECKED,UNREVIEWED,,0,44791336,Patient health questionnaire PHQ-9 declined,EVENT,,,1613550362848,
OLTR-M895,Test Request : Tissue - Extended Broth Culture,0,,0.50,UNCHECKED,UNREVIEWED,,0,4300293,Tissue culture,EVENT,,,1613550362848,
OLTR-Nose swab,Test Request : Nose swab (C&S),0,,0.41,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362848,
OLTR-AFPNP3,Test Request : AFP,0,,0.61,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362848,
ALLERGY4671EMIS,Adverse reaction to Tegaderm Hydrocolloid,0,,0.75,UNCHECKED,UNREVIEWED,,0,35612310,Tegaderm Hydrocolloid,EVENT,,,1613550362848,
TESTP1S2,1st PHQ-9 missed,0,,0.55,UNCHECKED,UNREVIEWED,,0,37395717,Depression screening using PHQ-9 (Patient Health Questionnaire 9) score,EVENT,,,1613550362848,
OLTR-MPROSC,Test Request : MRI Prostate with Contrast,0,,0.61,UNCHECKED,UNREVIEWED,,0,46271409,MRI of prostate with contrast,EVENT,,,1613550362848,
ALLERGY13245NEMIS,Adverse reaction to Cilostazol,0,,0.73,UNCHECKED,UNREVIEWED,,0,4099141,Cephazolin adverse reaction,EVENT,,,1613550362848,
OLTR-VSWT,Test Request : Vague Symptoms Weight Loss,0,,0.59,UNCHECKED,UNREVIEWED,,0,4093850,Illness: Cannot describe symptoms,EVENT,,,1613550362848,
OLTR-PROS,"Test Request : Protein S level, blood",0,,0.54,UNCHECKED,UNREVIEWED,,0,4070937,Protein S assay,EVENT,,,1613550362849,
ALLERGY2093,Adverse reaction to Butazolidin,0,,0.74,UNCHECKED,UNREVIEWED,,0,4098083,Antazoline adverse reaction,EVENT,,,1613550362849,
ALLERGY17582NEMIS,Adverse reaction to Clomethiazole,0,,0.89,UNCHECKED,UNREVIEWED,,0,4099427,Chlormethiazole adverse reaction,EVENT,,,1613550362849,
TESTP2N1,2nd PHQ-9 completed,0,,0.52,UNCHECKED,UNREVIEWED,,0,40757785,Mood interview total severity score [Reported PHQ-9 CMS],EVENT,,,1613550362849,
OLTR-O,Test Request : Faeces - Parasitology,0,,0.47,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362849,
OLTR-MA,"Test Request : Albumin:creatinine ratio (ACR), urine",0,,0.67,UNCHECKED,UNREVIEWED,,0,37393926,Albumin/creatinine ratio in urine,EVENT,,,1613550362849,
OLTR-VSYP,"Test Request : Syphilis Screen, blood",0,,0.58,UNCHECKED,UNREVIEWED,,0,35609812,Syphilis screening,EVENT,,,1613550362849,
ALLERGY4679HILLI,Adverse reaction to Sunscreen,0,,0.76,UNCHECKED,UNREVIEWED,,0,4098098,Sunscreening preparations adverse reaction,EVENT,,,1613550362849,
TESTP2N2,2nd PHQ-9 missed,0,,0.55,UNCHECKED,UNREVIEWED,,0,37395717,Depression screening using PHQ-9 (Patient Health Questionnaire 9) score,EVENT,,,1613550362849,
OLTR-AFPO,"Test Request : ALPHA FETO PROTEIN, ONCOLOGY (AFP)",0,,0.53,UNCHECKED,UNREVIEWED,,0,4061810,AFP - blood sent,EVENT,,,1613550362849,
ALLERGY10.1.1,Adverse reaction to Non-Steroidal Anti-Inflammatory Drugs,0,,0.98,UNCHECKED,UNREVIEWED,,0,443547,Non-steroidal anti-inflammatory drug adverse reaction,EVENT,,,1613550362849,
ALLERGY13248NEMIS,Adverse reaction to Petrolatum,0,,0.80,UNCHECKED,UNREVIEWED,,0,4329330,Adverse reaction to pectin,EVENT,,,1613550362849,
OLTR-PROT,"Test Request : Protein, Albumin & Globulin",0,,0.32,UNCHECKED,UNREVIEWED,,0,4288601,Albumin/Globulin ratio,EVENT,,,1613550362849,
OLTR-AFPP,Test Request : AFP,0,,0.61,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362849,
ALLERGY2096,Adverse reaction to Cafergot,0,,0.73,UNCHECKED,UNREVIEWED,,0,4329318,Adverse reaction to caffeine,EVENT,,,1613550362849,
OLTR-MPS,Test Request : MALARIAL PARASITE SCREENING,0,,0.69,UNCHECKED,UNREVIEWED,,0,37398558,Malarial parasite screening test,EVENT,,,1613550362849,
TESTP2N3,2nd PHQ-9 letter 1,0,,0.49,UNCHECKED,UNREVIEWED,,0,44791336,Patient health questionnaire PHQ-9 declined,EVENT,,,1613550362849,
OLTR-VSYPH,Test Request : Syphilis Serology,0,,0.69,UNCHECKED,UNREVIEWED,,0,37397803,Syphilis serology,EVENT,,,1613550362849,
OLTR-OA,Test Request : Urine Organic Acids,0,,0.62,UNCHECKED,UNREVIEWED,,0,37393836,Urine organic acids,EVENT,,,1613550362849,
OLTR-MA-CK,"Test Request : Albumin:creatinine ratio, urine",0,,0.74,UNCHECKED,UNREVIEWED,,0,37393926,Albumin/creatinine ratio in urine,EVENT,,,1613550362849,
ALLERGY17589NEMIS,Adverse reaction to Chlorphenamine,0,,0.90,UNCHECKED,UNREVIEWED,,0,4099569,Chlorphenamine adverse reaction,EVENT,,,1613550362849,
ALLERGY467NEMIS,Adverse reaction to Rofecoxib,0,,0.67,UNCHECKED,UNREVIEWED,,0,4097050,Fenoprofen adverse reaction,EVENT,,,1613550362849,
TESTP2N4,2nd PHQ-9 letter 2,0,,0.49,UNCHECKED,UNREVIEWED,,0,44791336,Patient health questionnaire PHQ-9 declined,EVENT,,,1613550362849,
OLTR-MR,Test Request : Nasal Swab (MRSA screen),0,,0.44,UNCHECKED,UNREVIEWED,,0,4119508,Pernasal swab,EVENT,,,1613550362849,
OLTR-AFPR,Test Request : Alpha-feto Protein (AFP),0,,0.74,UNCHECKED,UNREVIEWED,,0,4061810,AFP - blood sent,EVENT,,,1613550362849,
OLTR-VTA,Test Request : Vitamin A,0,,0.64,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362849,
OLTR-OAK,Test Request : Oak Specific IgE.,0,,0.63,UNCHECKED,UNREVIEWED,,0,4307738,Oak specific immunoglobulin E,EVENT,,,1613550362849,
ALLERGY13252NEMIS,Adverse reaction to Cilostazol,0,,0.73,UNCHECKED,UNREVIEWED,,0,4099141,Cephazolin adverse reaction,EVENT,,,1613550362849,
OLTR-PROT2,Test Request : Serum Total Protein & Albumin,0,,0.50,UNCHECKED,UNREVIEWED,,0,37398462,Serum total protein,EVENT,,,1613550362850,
ALLERGY21.1,Adverse reaction to Other Appliances,0,,0.71,UNCHECKED,UNREVIEWED,,0,4169603,Adverse reaction to oil,EVENT,,,1613550362850,
TESTP2N5,2nd PHQ-9 letter 3,0,,0.48,UNCHECKED,UNREVIEWED,,0,44791336,Patient health questionnaire PHQ-9 declined,EVENT,,,1613550362850,
ALLERGY10.1.2,Adverse reaction to Corticosteroids And Corticotrophin,0,,0.82,UNCHECKED,UNREVIEWED,,0,4164108,Corticotropins adverse reaction,EVENT,,,1613550362850,
OLTR-MR01,Test Request : MRSA Nose swab,0,,0.49,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362850,
OLTR-MA-DAR,"Test Request : Albumin:creatinine ratio, urine",0,,0.74,UNCHECKED,UNREVIEWED,,0,37393926,Albumin/creatinine ratio in urine,EVENT,,,1613550362850,
OLTR-VTAE,Test Request : Vitamins A & E,0,,0.49,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362850,
OLTR-AFPS,Test Request : Alpha Foetoprotein,0,,0.59,UNCHECKED,UNREVIEWED,,0,37398207,Serum alpha foetoprotein level,EVENT,,,1613550362850,
ALLERGY17594NEMIS,Adverse reaction to Chlortalidone,0,,1.00,UNCHECKED,UNREVIEWED,,0,4163034,Chlorthalidone adverse reaction,EVENT,,,1613550362850,
ALLERGY4683EMIS,Adverse reaction to Nelaton Catheter,0,,0.69,UNCHECKED,UNREVIEWED,,0,4098531,Neomycin adverse reaction,EVENT,,,1613550362850,
OLTR-AFPT,Test Request : AFP,0,,0.61,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362850,
ALLERGY13254NEMIS,Adverse reaction to Pletal,0,,0.87,UNCHECKED,UNREVIEWED,,0,4329330,Adverse reaction to pectin,EVENT,,,1613550362850,
OLTR-MRA,Test Request : .MRSA SCREEN - AXILLA (),0,,0.35,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362850,
TESTPCE1,Cerebrovascular disease management,0,,0.85,UNCHECKED,UNREVIEWED,,0,381591,Cerebrovascular disease,EVENT,,,1613550362850,
OLTR-MAAOT,Test Request : MRA Aorta Thoracic,0,,0.63,UNCHECKED,UNREVIEWED,,0,3003319,MRA Thoracic Aorta,EVENT,,,1613550362850,
OLTR-VTB1,Test Request : Vitamin B1 Thiamine,0,,0.51,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362850,
OLTR-OAL,Test Request : Additional Specific IgE allergens,0,,0.56,UNCHECKED,UNREVIEWED,,0,4223335,Allergen specific immunoglobulin E,EVENT,,,1613550362850,
ALLERGY21.7,Adverse reaction to Elastic Hosiery,0,,0.69,UNCHECKED,UNREVIEWED,,0,438054,Adverse reaction to emetic,EVENT,,,1613550362850,
OLTR-PROTCR,Test Request : Ur Protein / Creatinine ratio (urine)*,0,,0.36,UNCHECKED,UNREVIEWED,,0,4260743,Urine uroporphyrin / creatinine ratio,EVENT,,,1613550362850,
OLTR-AFPTM,Test Request : AFP - tumour marker,0,,0.47,UNCHECKED,UNREVIEWED,,0,4353605,Tumor marker measurement,EVENT,,,1613550362850,
OLTR-MAB,Test Request : Mycoplasma,0,,0.59,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362850,
ALLERGY46880NEMIS,Adverse reaction to Zetuvit Plus,0,,0.55,UNCHECKED,UNREVIEWED,,0,4329330,Adverse reaction to pectin,EVENT,,,1613550362850,
TESTPCH1,Cholesterol prophylaxis,0,,0.78,UNCHECKED,UNREVIEWED,,0,4232816,Prophylaxis - intent,EVENT,,,1613550362850,
ALLERGY17596NEMIS,Adverse reaction to Colestyramine,0,,1.00,UNCHECKED,UNREVIEWED,,0,4164535,Cholestyramine adverse reaction,EVENT,,,1613550362850,
OLTR-VTB6,Test Request : Vitamin B6,0,,0.59,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362850,
OLTR-AFS,Test Request : AFB/TB testing,0,,0.38,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362850,
ALLERGY10.1.2.2,Adverse reaction to Local Corticosteroid Injections,0,,0.72,UNCHECKED,UNREVIEWED,,0,4097789,Adverse reaction to inhaled corticosteroids,EVENT,,,1613550362850,
ALLERGY1326,Adverse reaction to Polymixin B Sulfate,0,,0.69,UNCHECKED,UNREVIEWED,,0,4098239,Protamine adverse reaction,EVENT,,,1613550362850,
OLTR-OAT,Test Request : Oat specific IgE antibody,0,,0.59,UNCHECKED,UNREVIEWED,,0,4309873,Oat RAST,EVENT,,,1613550362851,
ALLERGY21099NEMIS,Adverse reaction to Butrans,0,,0.79,UNCHECKED,UNREVIEWED,,0,4098992,Butriptyline adverse reaction,EVENT,,,1613550362851,
TESTPCL3,Clopidogrel long term,0,,0.77,UNCHECKED,UNREVIEWED,,0,36308882,Clopidogrel,EVENT,,,1613550362851,
OLTR-PROTR,Test Request : Protein Creatinine Ratio,0,,0.56,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362851,
OLTR-OATS,Test Request : Oats,0,,0.61,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362851,
OLTR-MABDC,Test Request : MRI Abdomen with contrast,0,,0.65,UNCHECKED,UNREVIEWED,,0,4335399,MRI of abdomen with contrast,EVENT,,,1613550362851,
OLTR-AFSPT,Test Request : Sputum TB Culture & Microscopy,0,,0.48,UNCHECKED,UNREVIEWED,,0,37397843,Sputum microscopy,EVENT,,,1613550362851,
ALLERGY4696HILLI,Adverse reaction to Rite Diet Lp Gf White Bread+Fibre,0,,0.43,UNCHECKED,UNREVIEWED,,0,45998480,Rite-Diet low protein gluten free white bread with fibre unsliced (SHS International Ltd),EVENT,,,1613550362852,
ALLERGY13281NEMIS,Adverse reaction to Creon 40000,0,,0.71,UNCHECKED,UNREVIEWED,,0,4100013,Colistin adverse reaction,EVENT,,,1613550362852,
TESTPCL4,Clopidogrel short term,0,,0.74,UNCHECKED,UNREVIEWED,,0,36308882,Clopidogrel,EVENT,,,1613550362852,
OLTR-VTC,Test Request : Genital Herpes (HSV) & Syphilis PCR,0,,0.39,UNCHECKED,UNREVIEWED,,0,4310326,HSV IgM level,EVENT,,,1613550362852,
OLTR-PROTS,Test Request : Serum Proteins,0,,0.59,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362852,
ALLERGY176,Adverse reaction to Atropine Sulfate,0,,0.80,UNCHECKED,UNREVIEWED,,0,4098239,Protamine adverse reaction,EVENT,,,1613550362852,
ALLERGY211,Adverse reaction to Benzoin,0,,0.78,UNCHECKED,UNREVIEWED,,0,4098100,Benzoic acid adverse reaction,EVENT,,,1613550362852,
OLTR-MABDO,Test Request : MRI Abdomen,0,,0.53,UNCHECKED,UNREVIEWED,,0,4083230,MRI of abdomen,EVENT,,,1613550362852,
ALLERGY10.1.4,Adverse reaction to Drugs Used In Gout,0,,0.73,UNCHECKED,UNREVIEWED,,0,441207,Adverse reaction to drug,EVENT,,,1613550362852,
OLTR-AFT,Test Request : AFP (TUMOUR),0,,0.43,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362852,
OLTR-OB,Test Request : Faecal Occult Blood,0,,0.80,UNCHECKED,UNREVIEWED,,0,4065643,Fecal occult blood requested,EVENT,,,1613550362852,
OLTR-VTD,Test Request : 25-OH Vitamin D,0,,0.45,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362852,
OLTR-MRAS,Test Request : Rash non-vesicular and macular (please consent for HIV testing if considering this test),0,,0.21,UNCHECKED,UNREVIEWED,,0,40767994,I get in trouble for not considering the consequences of my actions [PhenX],EVENT,,,1613550362852,
OLTR-PROU,Test Request : 24 hour Urine Protein,0,,0.53,UNCHECKED,UNREVIEWED,,0,3019077,Protein [Presence] in 24 hour Urine by Test strip,EVENT,,,1613550362852,
ALLERGY471,Adverse reaction to Colophony,0,,0.79,UNCHECKED,UNREVIEWED,,0,4100013,Colistin adverse reaction,EVENT,,,1613550362852,
ALLERGY13299NEMIS,Adverse reaction to Omacor,0,,0.81,UNCHECKED,UNREVIEWED,,0,4169603,Adverse reaction to oil,EVENT,,,1613550362852,
TESTPCO15,Counselled regarding vaginal bleeding,0,,0.61,UNCHECKED,UNREVIEWED,,0,4129155,Vaginal bleeding,EVENT,,,1613550362852,
OLTR-AF_Clinic,Test Request : AF clinic referral,0,,0.52,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362852,
ALLERGY21111NEMIS,Adverse reaction to Bonviva,0,,0.70,UNCHECKED,UNREVIEWED,,0,4329313,Adverse reaction to bromide,EVENT,,,1613550362852,
OLTR-MRCP,Test Request : MRI MRCP,0,,0.49,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362852,
ALLERGY17606NEMIS,Adverse reaction to Ciclosporin,0,,1.00,UNCHECKED,UNREVIEWED,,0,4098989,Cyclosporin adverse reaction,EVENT,,,1613550362852,
OLTR-MABDOC,Test Request : MRI Abdomen with contrast,0,,0.65,UNCHECKED,UNREVIEWED,,0,4335399,MRI of abdomen with contrast,EVENT,,,1613550362852,
OLTR-OB1,Test request : Occult Blood - Sample 1,0,,0.63,UNCHECKED,UNREVIEWED,,0,4065643,Fecal occult blood requested,EVENT,,,1613550362852,
OLTR-PRS,Test request : Protein S,0,,0.64,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362852,
OLTR-VTDC,Test Request : 25 Hydroxy Vitamin D,0,,0.49,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362852,
TESTPDI5,Diabetes treatment type,0,,0.80,UNCHECKED,UNREVIEWED,,0,4236883,Diabetes type,EVENT,,,1613550362852,
OLTR-MRECT,Test Request : MRI Pelvis Rectum,0,,0.49,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362852,
OLTR-MABPA,Test Request : MRI Pancreas,0,,0.53,UNCHECKED,UNREVIEWED,,0,4216165,Test request,EVENT,,,1613550362852,
ALLERGY4711EMIS,Adverse reaction to Alomide,0,,0.81,UNCHECKED,UNREVIEWED,,0,4329313,Adverse reaction to bromide,EVENT,,,1613550362852,
ALLERGY10.3,Adverse reaction to Drugs Used In Soft Tissue Inflammation,0,,0.62,UNCHECKED,UNREVIEWED,,0,441207,Adverse reaction to drug,EVENT,,,1613550362852,
