sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,conceptId,comment
Xab3G,Urine mandelic acid:creatinine ratio,0,,0.0,UNCHECKED,37392154,
Xab46,Urine phosphate:creatinine ratio,0,,0.0,UNCHECKED,37398443,
Xab3K,Urine amylase:creatinine ratio,0,,0.0,UNCHECKED,37398442,
XabAD,Urine glycolate:creatinine ratio,0,,0.0,UNCHECKED,37398306,
XaavD,Urine chromium:creatinine ratio,0,,0.0,UNCHECKED,37399062,
Xaav4,Urine cadmium:creatinine ratio,0,,0.0,UNCHECKED,37399657,
XaavE,Urine cobalt:creatinine ratio,0,,0.0,UNCHECKED,37398261,
XaavF,Urine lead:creatinine ratio,0,,0.0,UNCHECKED,37398260,
XaavG,Urine manganese:creatinine ratio,0,,0.0,UNCHECKED,37398259,
XaavH,Urine mercury:creatinine ratio,0,,0.0,UNCHECKED,37398258,
XaavI,Urine zinc:creatinine ratio,0,,0.0,UNCHECKED,37398257,
XaawH,Urine delta-aminolaevulinic acid:creatinine ratio,0,,0.0,UNCHECKED,37392463,
Xab3m,Urine citrate:creatinine ratio,0,,0.0,UNCHECKED,37398256,
Xab3o,Urine glutamic acid:creatinine ratio,0,,0.0,UNCHECKED,37398255,
Xab47,Urine pregnanediol:creatinine ratio,0,,0.0,UNCHECKED,37398458,
Xab4B,Urine pregnanetriol:creatinine ratio,0,,0.0,UNCHECKED,37399061,
Xab4C,Urine proline:creatinine ratio,0,,0.0,UNCHECKED,37399656,
Xab4D,Urine retinol binding protein:creatinine ratio,0,,0.0,UNCHECKED,37398254,
Xab4E,Urine serine:creatinine ratio,0,,0.0,UNCHECKED,37398253,
Xab4F,Urine tetrahydrocortisol:creatinine ratio,0,,0.0,UNCHECKED,37392323,
Xab4G,Urine tetrahydrocortisone:creatinine ratio,0,,0.0,UNCHECKED,37392321,
Xab4H,Urine tetrahydrocorticosterone:creatinine ratio,0,,0.0,UNCHECKED,37392725,
Xab4I,Urine tetrahydro-11-deoxycortisol:creatinine ratio,0,,0.0,UNCHECKED,37392302,
Xab4J,Urine urea:creatinine ratio,0,,0.0,UNCHECKED,37398252,
Xab4Q,Urine magnesium:creatinine ratio,0,,0.0,UNCHECKED,37399060,
XabnR,Urine orotic acid:creatinine ratio,0,,0.0,UNCHECKED,37392736,
Xabw6,Urine N-telopeptide:creatinine ratio,0,,0.0,UNCHECKED,37393009,
XacIo,Urine glycosaminoglycan:creatinine ratio,0,,0.0,UNCHECKED,37398588,
XaJkL,Urine taurine level,0,,0.0,UNCHECKED,37393806,
XaJkM,Urine threonine level,0,,0.0,UNCHECKED,37397774,
XaJkN,Urine tryptophan level,0,,0.0,UNCHECKED,37393807,
XaJkO,Urine tyrosine level,0,,0.0,UNCHECKED,37398000,
XaJkP,Urine valine level,0,,0.0,UNCHECKED,37393808,
XaJlq,Urine alpha amino butyrate level,0,,0.0,UNCHECKED,37393281,
XaJlr,Urine beta amino isobutyrate level,0,,0.0,UNCHECKED,37394416,
XaJls,Urine aspartic acid level,0,,0.0,UNCHECKED,37398001,
XaJlt,Urine calcium oxalate product,0,,0.0,UNCHECKED,37399249,
XaJnX,Urine homocitrulline level,0,,0.0,UNCHECKED,37393809,
XaJnY,Urine cystathione level,0,,0.0,UNCHECKED,37398002,
XaJmP,Urine amino acid chromatography,0,,0.0,UNCHECKED,37399321,
XaJmw,24hr urine ornithine output,0,,0.0,UNCHECKED,37393810,
XaJmx,24hr urine lysine output,0,,0.0,UNCHECKED,37398003,
XaJmy,24hr urine arginine output,0,,0.0,UNCHECKED,37393282,
XaJnP,Urine glutamate level,0,,0.0,UNCHECKED,37393811,
XaJnQ,Urine glutamine level,0,,0.0,UNCHECKED,37399029,
XaJnR,Urine alloisoleucine level,0,,0.0,UNCHECKED,37393812,
XaJnS,Urine arginine level,0,,0.0,UNCHECKED,37393813,
XaJnT,Urine asparagine level,0,,0.0,UNCHECKED,37398004,
XaJnU,Urine sarcosine level,0,,0.0,UNCHECKED,37393368,
XaJnV,Urine alpha-aminoadipate level,0,,0.0,UNCHECKED,37393814,
XaJnZ,Urine beta-alanine level,0,,0.0,UNCHECKED,37398005,
XaJna,Urine gamma-aminobutyrate level,0,,0.0,UNCHECKED,37393815,
XaJnW,Urine citrulline level,0,,0.0,UNCHECKED,37393369,
XaJnb,Urine beta-aminoisobutyrate level,0,,0.0,UNCHECKED,37398006,
XaJnc,Urine ethanolamine level,0,,0.0,UNCHECKED,37399322,
XaJnd,Urine arginosuccinate level,0,,0.0,UNCHECKED,37393816,
XaJne,Urine 3-methylhistidine level,0,,0.0,UNCHECKED,37393392,
XaJnf,Urine 1-methylhistidine level,0,,0.0,UNCHECKED,37393817,
XaJp5,24hr urine stone former screen,0,,0.0,UNCHECKED,37393370,
XaJq9,Urine glycosaminoglycan typing,0,,0.0,UNCHECKED,37393818,
XaatS,Urine tramadol detection test,0,,0.0,UNCHECKED,37392475,
XaatT,Urine oxycodone detection test,0,,0.0,UNCHECKED,37392473,
XaJpe,Urine pigment levels,0,,0.0,UNCHECKED,37393819,
XE26E,Faeces: pancreatic effects,0,,0.0,UNCHECKED,4151419,
XE2n6,3 day faecal fat estimation,0,,0.0,UNCHECKED,37392916,
X7735,Faecal fat level,0,,0.0,UNCHECKED,37393950,
Xa1dm,Faecal lipase,0,,0.0,UNCHECKED,37393951,
Xa1dn,Faecal starch,0,,0.0,UNCHECKED,37393952,
XaEPL,24 hour faecal fat output,0,,0.0,UNCHECKED,37397821,
XaETj,Faecal A1 antitrypsin,0,,0.0,UNCHECKED,37397822,
XaEOJ,Faecal chymotrypsin level,0,,0.0,UNCHECKED,37397823,
XS9ZK,"Apt test (haemoglobin), stool",0,,0.0,UNCHECKED,37393973,
XaELf,Faecal reducing substance level,0,,0.0,UNCHECKED,37399599,
XaIZX,Faecal clinitest,0,,0.0,UNCHECKED,37393974,
XaIvQ,Faecal sucrose level,0,,0.0,UNCHECKED,37399607,
XaIvR,Faecal maltose level,0,,0.0,UNCHECKED,37397894,
XaIvS,Faecal galactose level,0,,0.0,UNCHECKED,37397902,
XaIvT,Faecal lactose level,0,,0.0,UNCHECKED,37397895,
XaIvU,Faecal fructose level,0,,0.0,UNCHECKED,37397883,
XaJAU,Faecal glucose level,0,,0.0,UNCHECKED,37392356,
X77bY,Stool culture,0,,0.0,UNCHECKED,37392597,
XaIRb,Faecal elastase 1 level,0,,0.0,UNCHECKED,37393975,
XaIaU,Faecal coproporphyrin level,0,,0.0,UNCHECKED,37393976,
XaJCg,Faecal coproporphyrin I level,0,,0.0,UNCHECKED,37392360,
XaJGL,Faecal coproporphyrin II level,0,,0.0,UNCHECKED,37394383,
XaawD,Faecal coproporphyrin II content,0,,0.0,UNCHECKED,37392309,
XaawC,Faecal coproporphyrin III:coproporphyrin I ratio,0,,0.0,UNCHECKED,37392630,
Xabw7,Faecal coproporphyrin III content,0,,0.0,UNCHECKED,37392958,
XaIeC,Faecal protoporphyrin level,0,,0.0,UNCHECKED,37393271,
XaJGK,Faeces appearance,0,,0.0,UNCHECKED,37399144,
XabBF,Faecal calprotectin content,0,,0.0,UNCHECKED,37399113,
Xaf0H,Quantitative faecal immunochemical test,0,,0.0,UNCHECKED,37395561,
XE2qe,Faecal porphyrin level,0,,0.0,UNCHECKED,37397825,
XaIcQ,Presence of xanthochromia,0,,0.0,UNCHECKED,37399695,
XaIZA,CSF cytospin,0,,0.0,UNCHECKED,37393977,
XE26F,CSF: protein level,0,,0.0,UNCHECKED,37397826,
XaEQp,Cerebrospinal fluid albumin level,0,,0.0,UNCHECKED,37397827,
XaJn9,CSF AFP level,0,,0.0,UNCHECKED,37393997,
XE26G,CSF: glucose level,0,,0.0,UNCHECKED,37397828,
XE26H,CSF: globulin level,0,,0.0,UNCHECKED,37397830,
XaEMs,Cerebrospinal fluid lactate level,0,,0.0,UNCHECKED,37397832,
XaIRa,CSF: angiotensin-converting enzyme level,0,,0.0,UNCHECKED,37393978,
XaIxw,Cerebrospinal fluid microscopy culture and sensitivities,0,,0.0,UNCHECKED,37398381,
XS9YD,"Cell count, cerebrospinal fluid",0,,0.0,UNCHECKED,37399247,
XaJm1,CSF sodium level,0,,0.0,UNCHECKED,37393374,
XaJm2,CSF potassium level,0,,0.0,UNCHECKED,37393040,
XaJm3,CSF urea level,0,,0.0,UNCHECKED,37393998,
XaJm6,CSF organic acids,0,,0.0,UNCHECKED,37393999,
XaK77,CSF 5-Hydroxyindole acetic acid level,0,,0.0,UNCHECKED,37393586,
XaJmQ,CSF amino acid chromatography,0,,0.0,UNCHECKED,37399213,
XaJmu,CSF Tau protein level,0,,0.0,UNCHECKED,37393375,
XaJnA,CSF total HCG level,0,,0.0,UNCHECKED,37398688,
XaK8W,Net bilirubin absorbance,0,,0.0,UNCHECKED,37393738,
XaJp9,CSF index,0,,0.0,UNCHECKED,37399264,
XaJpA,CSF oligoclonal band screen,0,,0.0,UNCHECKED,37394000,
XaXOX,Cerebrospinal fluid glycine level,0,,0.0,UNCHECKED,37398160,
XabEb,Cerebrospinal fluid ammonia level,0,,0.0,UNCHECKED,37392467,
XaJkY,Semen appearance,0,,0.0,UNCHECKED,4260886,
X76zM,Sperm morphology,0,,0.0,UNCHECKED,4095024,
XaIzI,Semen: unclassified cells,0,,0.0,UNCHECKED,37398380,
XaJGt,Percentage abnormal sperm count,0,,0.0,UNCHECKED,37392875,
XE2qg,Semen pH level,0,,0.0,UNCHECKED,37392921,
XaL18,Percentage normal sperm count,0,,0.0,UNCHECKED,37393705,
XaCmJ,Sperm forward progression,0,,0.0,UNCHECKED,4149639,
XaJjJ,Percentage rapid progressive sperm,0,,0.0,UNCHECKED,4260770,
XaJjR,Percent slow progressive sperm,0,,0.0,UNCHECKED,4260772,
XaJjL,Percent non-progressive sperm,0,,0.0,UNCHECKED,4133532,
XaJjM,Percentage non-motile sperm,0,,0.0,UNCHECKED,44787899,
X77UG,Semen liquefaction time,0,,0.0,UNCHECKED,37397835,
X77lj,Mixed antiglobulin test for sperm,0,,0.0,UNCHECKED,37397836,
X77UF,Semen viscosity,0,,0.0,UNCHECKED,37392357,
XaIS3,Seminal fructose level,0,,0.0,UNCHECKED,37393979,
XaJZu,Semen microscopy,0,,0.0,UNCHECKED,37394001,
XaXOZ,Synovial fluid mucin clot test,0,,0.0,UNCHECKED,37398161,
XaIbH,Bone marrow aspirate examination,0,,0.0,UNCHECKED,37393980,
XaIaI,Bone marrow trephine examination,0,,0.0,UNCHECKED,37393981,
XS9YK,"Cell count, pleural fluid",0,,0.0,UNCHECKED,37397907,
XaJqD,Pleural fluid pH,0,,0.0,UNCHECKED,37393388,
XE2tk,Pleural fluid amylase,0,,0.0,UNCHECKED,37397842,
XaJqC,Pleural fluid lactate dehydrogenase level,0,,0.0,UNCHECKED,37398611,
Xa0Yg,Sputum appearance,0,,0.0,UNCHECKED,4080582,
XaJqG,Ascitic fluid lactate dehydrogenase level,0,,0.0,UNCHECKED,37398689,
XaJqH,Ascitic fluid amylase level,0,,0.0,UNCHECKED,37393041,
XaJqI,Ascitic fluid glucose level,0,,0.0,UNCHECKED,37394002,
XaJqJ,Ascitic fluid protein level,0,,0.0,UNCHECKED,37394003,
XS9YF,"Cell count, peritoneal fluid",0,,0.0,UNCHECKED,37397903,
XaEQn,Weight of calculus,0,,0.0,UNCHECKED,37399601,
XaJjv,Calculus appearance,0,,0.0,UNCHECKED,4135431,
XaEWF,Calculus calcium content,0,,0.0,UNCHECKED,37397844,
XaEWG,Calculus oxalate content,0,,0.0,UNCHECKED,37397845,
XaEWH,Calculus uric acid content,0,,0.0,UNCHECKED,37397846,
XaEWI,Calculus ammonia content,0,,0.0,UNCHECKED,37397847,
XaEWJ,Calculus phosphate content,0,,0.0,UNCHECKED,37397848,
XaEWK,Calculus bilirubin content,0,,0.0,UNCHECKED,37397849,
XaEWL,Calculus cholesterol content,0,,0.0,UNCHECKED,37397850,
XaIaa,Calculus cystine content,0,,0.0,UNCHECKED,37393982,
XaJGh,Calculus xanthine content,0,,0.0,UNCHECKED,37392876,
XaLOr,Calculus ammonium urate content,0,,0.0,UNCHECKED,37393539,
Xabpw,Calculus magnesium ammonium phosphate content,0,,0.0,UNCHECKED,37392730,
XaIZm,Calculus carbonate content,0,,0.0,UNCHECKED,37393983,
XaIZn,Calculus magnesium content,0,,0.0,UNCHECKED,37393984,
XaJJG,Calculus calcium (non-oxalate),0,,0.0,UNCHECKED,37392877,
XaLOo,Calculus calcium oxalate 1H20,0,,0.0,UNCHECKED,37399284,
XaLOp,Calculus calcium oxalate 2H20,0,,0.0,UNCHECKED,37393538,
XE26U,Amniotic fluid L/S ratio,0,,0.0,UNCHECKED,37398800,
XaIvm,"Mycobacteria microscopy, culture and sensitivities",0,,0.0,UNCHECKED,37398082,
XaIvx,"Enteric microscopy, culture and sensitivities",0,,0.0,UNCHECKED,37397884,
XaIw2,"Fluid microscopy, culture and sensitivities",0,,0.0,UNCHECKED,37397886,
XaIw3,"Respiratory microscopy, culture and sensitivities",0,,0.0,UNCHECKED,37398073,
XaIwA,"Wound microscopy, culture and sensitivities",0,,0.0,UNCHECKED,37397887,
XE26W,Fluid sample sodium level,0,,0.0,UNCHECKED,37397931,
XE26X,Fluid sample potassium level,0,,0.0,UNCHECKED,37399614,
XE26Y,Fluid sample chloride level,0,,0.0,UNCHECKED,37398973,
XE26Z,Fluid sample urea level,0,,0.0,UNCHECKED,37397932,
XE26a,Fluid sample creatinine level,0,,0.0,UNCHECKED,37392926,
XE26b,Fluid sample bilirubin level,0,,0.0,UNCHECKED,37393985,
XE26c,Fluid sample glucose level,0,,0.0,UNCHECKED,37398559,
XE2eU,Fluid sample total protein level,0,,0.0,UNCHECKED,37397933,
XE26d,Fluid sample albumin level,0,,0.0,UNCHECKED,37397934,
XE26f,Fluid sample amylase level,0,,0.0,UNCHECKED,37397935,
XE26g,Fluid sample pH level,0,,0.0,UNCHECKED,37393986,
XE26h,Fluid sample bicarbonate level,0,,0.0,UNCHECKED,37398974,
XaETk,Fluid lactate dehydrogenase level,0,,0.0,UNCHECKED,37397936,
XaENi,Urine volume,0,,0.0,UNCHECKED,37397937,
XaEV3,Fluid sample uric acid level,0,,0.0,UNCHECKED,37392827,
XaIYn,Fluid sample AFP level,0,,0.0,UNCHECKED,37393987,
XaIYp,Fluid sample cholesterol level,0,,0.0,UNCHECKED,37393988,
XaIYq,Fluid sample oestradiol level,0,,0.0,UNCHECKED,37393989,
XaIZz,Fluid sample calcium level,0,,0.0,UNCHECKED,37393990,
XaIat,Fluid sample Tau protein level,0,,0.0,UNCHECKED,37393991,
XaJGs,Fluid sample globulin level,0,,0.0,UNCHECKED,37398556,
XaJjN,Fluid sample phosphate level,0,,0.0,UNCHECKED,37398690,
XaJjO,Fluid sample magnesium level,0,,0.0,UNCHECKED,37394004,
XaJjP,Fluid sample triglyceride level,0,,0.0,UNCHECKED,37393389,
XaJjQ,Fluid sample osmolality,0,,0.0,UNCHECKED,37393377,
XaJjS,Fluid sample lactate level,0,,0.0,UNCHECKED,37394005,
XaJjT,Fluid sample cell count,0,,0.0,UNCHECKED,37393376,
XaJm7,Fluid sample organic acids,0,,0.0,UNCHECKED,37399592,
XaJmR,Fluid sample amino acid chromatography,0,,0.0,UNCHECKED,37393042,
XaK78,Fluid sample ethanol level,0,,0.0,UNCHECKED,37393573,
XaK79,Fluid sample amphetamine level,0,,0.0,UNCHECKED,37399289,
XaK7A,Fluid sample barbiturate level,0,,0.0,UNCHECKED,37393744,
XE2qi,Sweat chloride level,0,,0.0,UNCHECKED,37392829,
XE2qj,Sweat sodium level,0,,0.0,UNCHECKED,37392830,
XaEPa,Sweat potassium level,0,,0.0,UNCHECKED,37399184,
XaEOF,Sweat volume,0,,0.0,UNCHECKED,4209249,
XaEMf,Sweat weight,0,,0.0,UNCHECKED,37392831,
XaIYu,Sweat conductivity,0,,0.0,UNCHECKED,37393992,
XaEM9,Sample weight,0,,0.0,UNCHECKED,37392832,
XaEVt,Serum appearance,0,,0.0,UNCHECKED,4195504,
XaIYM,Oral fluid drug of abuse level,0,,0.0,UNCHECKED,37393993,
XaIcg,Oral fluid opiate level,0,,0.0,UNCHECKED,37398756,
XaIcr,Oral fluid morphine level,0,,0.0,UNCHECKED,37397938,
XaIdt,Oral fluid benzodiazepine level,0,,0.0,UNCHECKED,37398975,
XaIdh,Oral fluid cocaine level,0,,0.0,UNCHECKED,37399615,
XaIdi,Oral fluid methadone level,0,,0.0,UNCHECKED,37397939,
XaPpa,Oral fluid 6-monoacetylmorphine level,0,,0.0,UNCHECKED,37398268,
XaPpe,Oral fluid 7-aminonitrazepam level,0,,0.0,UNCHECKED,37398267,
XaPpf,Oral fluid benzoylecgonine level,0,,0.0,UNCHECKED,37399658,
XaPpg,Oral fluid codeine level,0,,0.0,UNCHECKED,37399064,
XaPph,Oral fluid dihydrocodeine level,0,,0.0,UNCHECKED,37398266,
XaPpi,Oral fluid diazepam level,0,,0.0,UNCHECKED,37399063,
XaPpj,Oral fluid nitrazepam level,0,,0.0,UNCHECKED,37398265,
XaPpk,Oral fluid nordiazepam level,0,,0.0,UNCHECKED,37398264,
XaPpl,Oral fluid temazepam level,0,,0.0,UNCHECKED,37398263,
XaIoL,Skin biopsy IgA level,0,,0.0,UNCHECKED,37393273,
XaIoM,Skin biopsy C3 level,0,,0.0,UNCHECKED,37393274,
XaIoN,Skin biopsy fibrin level,0,,0.0,UNCHECKED,37394083,
XaIoO,Skin biopsy IgG level,0,,0.0,UNCHECKED,37393275,
XaIoP,Skin biopsy IgM level,0,,0.0,UNCHECKED,37393276,
XaIz9,Sample microscopy : crystals,0,,0.0,UNCHECKED,37399074,
XaJAl,Sample appearance,0,,0.0,UNCHECKED,4253328,
XaXOf,Fluid examination,0,,0.0,UNCHECKED,37398162,
XaIqC,Amino acid chromatography,0,,0.0,UNCHECKED,37393277,
XE2sY,Sample: organism sensitivity,0,,0.0,UNCHECKED,37392927,
XacTq,High vaginal swab culture,0,,0.0,UNCHECKED,37399205,
XacTr,Low vaginal swab culture,0,,0.0,UNCHECKED,37392977,
XaeyY,Penile swab culture,0,,0.0,UNCHECKED,37395540,
XSEf0,Anaerobic microbial culture,0,,0.0,UNCHECKED,37399248,
XSEex,Aerobic microbial culture,0,,0.0,UNCHECKED,37399191,
XSEfL,Mycobacteria culture,0,,0.0,UNCHECKED,37399310,
XSEf9,Mycoplasma culture,0,,0.0,UNCHECKED,37393753,
XacTs,Neisseria gonorrhoeae culture,0,,0.0,UNCHECKED,37392978,
XaFuL,HIV viral load,0,,0.0,UNCHECKED,37398323,
XaFuO,HIV p24 antigen level,0,,0.0,UNCHECKED,37398324,
XaFua,Herpes simplex antigen (EIA),0,,0.0,UNCHECKED,37398325,
XaIap,Virus isolation report,0,,0.0,UNCHECKED,4192437,
X77ba,Culture for viruses,0,,0.0,UNCHECKED,37393278,
XaIow,Viral load,0,,0.0,UNCHECKED,37393279,
XaIq7,Viral studies,0,,0.0,UNCHECKED,37397865,
XaIrY,Hepatitis C viral load,0,,0.0,UNCHECKED,37399604,
XaKFg,Herpes simplex virus isolation,0,,0.0,UNCHECKED,37398660,
XaMBM,Epstein-Barr virus viral load,0,,0.0,UNCHECKED,37399043,
XaO9K,Human immunodeficiency virus viral load by log rank,0,,0.0,UNCHECKED,37398279,
XabfF,Human immunodeficiency virus drug resistance test,0,,0.0,UNCHECKED,37392960,
Xabnk,Human immunodeficiency virus type 1 subtype identification,0,,0.0,UNCHECKED,37392726,
XabpJ,Human immunodeficiency virus IgG avidity,0,,0.0,UNCHECKED,37392731,
XaIri,Fungal studies,0,,0.0,UNCHECKED,37397866,
X77bZ,Culture for fungi,0,,0.0,UNCHECKED,37398651,
XaEU9,Aspergillus serology,0,,0.0,UNCHECKED,37392834,
XaEPA,Brucella serology,0,,0.0,UNCHECKED,37392835,
XaEPe,Legionella serology,0,,0.0,UNCHECKED,37392836,
XaEMH,Leptospira serology,0,,0.0,UNCHECKED,37392837,
XaEOk,Yersinia serology,0,,0.0,UNCHECKED,37399185,
XaIvl,Anthrax serology,0,,0.0,UNCHECKED,37399608,
XaJGe,Toxoplasma serology,0,,0.0,UNCHECKED,37392878,
XaJGf,Chlamydia serology,0,,0.0,UNCHECKED,37392879,
XaJGg,Human herpes virus serology,0,,0.0,UNCHECKED,37392880,
XaJJN,Epstein-Barr virus serology,0,,0.0,UNCHECKED,37398557,
XaJUJ,Parasite serology,0,,0.0,UNCHECKED,37392881,
XaJle,Malaria serology,0,,0.0,UNCHECKED,37397775,
XaKEu,Respiratory syncytial virus serology,0,,0.0,UNCHECKED,37399313,
XaKEv,HIV serology,0,,0.0,UNCHECKED,37393730,
XaL1D,Bordetella serology,0,,0.0,UNCHECKED,37399662,
XaMBx,Dengue virus serology,0,,0.0,UNCHECKED,37398126,
XaMBy,West Nile virus serology,0,,0.0,UNCHECKED,37398127,
XaMCO,Hepatitis D serology,0,,0.0,UNCHECKED,37398129,
XaMCP,Tropheryma whipplei serology,0,,0.0,UNCHECKED,37398140,
XaMCo,Influenza (A&B) serology,0,,0.0,UNCHECKED,37398130,
XaMCp,Human T-lymphotropic virus (1&2) serology,0,,0.0,UNCHECKED,37398131,
XaPQZ,Campylobacter serology,0,,0.0,UNCHECKED,37392139,
XaQo2,Influenza A virus subtype H1N1 serology,0,,0.0,UNCHECKED,37398490,
XaYKC,Borrelia serology,0,,0.0,UNCHECKED,37392599,
XE26y,Blood sample for organism,0,,0.0,UNCHECKED,4151554,
X77bW,Blood culture,0,,0.0,UNCHECKED,37392838,
XE26z,Urine sample for organism,0,,0.0,UNCHECKED,4155373,
XaJGW,Thick film for malarial parasites,0,,0.0,UNCHECKED,37392882,
X77b5,Microbiology test,0,,0.0,UNCHECKED,37392842,
XaIco,Antimicrobial activity,0,,0.0,UNCHECKED,37397940,
XaIrZ,Hepatitis C virus genotype,0,,0.0,UNCHECKED,37397867,
XaIuM,Legionella serotype,0,,0.0,UNCHECKED,37399635,
XaJEp,Malaria antigen test,0,,0.0,UNCHECKED,37394138,
XaJGd,Crithidia lucilliae antibody level,0,,0.0,UNCHECKED,37392883,
XaJO1,Pneumococcal antigen level,0,,0.0,UNCHECKED,37399192,
XaaqI,Panton-Valentine leukocidin toxin level,0,,0.0,UNCHECKED,37392472,
XabCq,Clostridium difficile glutamate dehydrogenase immunoassay,0,,0.0,UNCHECKED,37392458,
XaEXY,Rubella screening test,0,,0.0,UNCHECKED,37392843,
XaEXZ,Hepatitis B screening test,0,,0.0,UNCHECKED,37399186,
XaIaB,Toxoplasma screening test,0,,0.0,UNCHECKED,37398976,
XaIaD,Treponema screening test,0,,0.0,UNCHECKED,37397942,
XaIdH,Glandular fever screening test,0,,0.0,UNCHECKED,37394296,
XaIcn,ICT malaria screening test,0,,0.0,UNCHECKED,37397943,
XaIon,HIV screening test,0,,0.0,UNCHECKED,37398965,
XaIos,Rotavirus screening test,0,,0.0,UNCHECKED,37397868,
XaIot,Trichomonas screening test,0,,0.0,UNCHECKED,37397869,
XaIw4,Methicillin resistant staphylococcus aureus screening test,0,,0.0,UNCHECKED,37397888,
XaIw9,Escherichia coli 0157 screening test,0,,0.0,UNCHECKED,37397889,
XaIwI,Atypical pneumonia screening test,0,,0.0,UNCHECKED,37397904,
XaJGM,Malarial parasite screening test,0,,0.0,UNCHECKED,37398558,
XaJLM,Antibacterial substance screening test,0,,0.0,UNCHECKED,37392884,
XaJeA,Viral hepatitis screening test,0,,0.0,UNCHECKED,37398691,
XaMAl,Haemorrhagic fever virus serology screening test,0,,0.0,UNCHECKED,37393558,
XaMAu,Vancomycin resistant enterococcus screening test,0,,0.0,UNCHECKED,37393561,
XaMCL,Arbovirus serology screening test,0,,0.0,UNCHECKED,37398128,
XaMDf,Cervical cytology screening test,0,,0.0,UNCHECKED,37398133,
XaaQk,Serratia screening,0,,0.0,UNCHECKED,37398302,
XacRw,Gentamicin resistant organism screening test,0,,0.0,UNCHECKED,37392993,
XaIXK,Gram stain microscopy,0,,0.0,UNCHECKED,37392885,
XaIa8,Dark ground microscopy,0,,0.0,UNCHECKED,37397945,
XaIbI,Concentrate microscopy,0,,0.0,UNCHECKED,37398977,
XaIzB,Sample microscopy : red cells,0,,0.0,UNCHECKED,37398382,
XaIzC,Sample microscopy : leucocytes,0,,0.0,UNCHECKED,37398394,
XaJJE,Cryptosporidium microscopy,0,,0.0,UNCHECKED,37392886,
XaIcF,Acid fast bacilli microscopy,0,,0.0,UNCHECKED,37392887,
XSEgJ,Microscopic examination for parasites,0,,0.0,UNCHECKED,37393043,
XaKEt,Mycobacterial microscopy,0,,0.0,UNCHECKED,37393596,
Xaax1,Sample microscopy - clue cells,0,,0.0,UNCHECKED,37398307,
Xaes8,Treponema pallidum microscopy,0,,0.0,UNCHECKED,37398892,
Xaes9,Neisseria gonorrhoeae microscopy,0,,0.0,UNCHECKED,37395399,
X76ye,Presence of bacteria,0,,0.0,UNCHECKED,37399616,
XaJqN,Acinetobacter species screening test,0,,0.0,UNCHECKED,37393378,
XaFqq,Presence of virus,0,,0.0,UNCHECKED,37397946,
XSKdl,Organism count,0,,0.0,UNCHECKED,37397871,
XaJmD,Meningococcal antibodies,0,,0.0,UNCHECKED,37399591,
XaMBO,Ascaris antibodies,0,,0.0,UNCHECKED,37399640,
XaMBk,Brucella abortus antibodies,0,,0.0,UNCHECKED,37398124,
XaMBm,Brucella melitensis antibodies,0,,0.0,UNCHECKED,37398125,
XaMBt,Fasciola antibodies,0,,0.0,UNCHECKED,37399044,
XaMDd,Post mortem request,0,,0.0,UNCHECKED,45766931,
XSF7B,Human leucocyte antigen (HLA) DR antigen typing,0,,0.0,UNCHECKED,37398285,
XaIpw,Chromosome studies,0,,0.0,UNCHECKED,37397872,
XaIq9,Immunocytochemistry test,0,,0.0,UNCHECKED,37397873,
XaYfB,Bone marrow cellularity determination,0,,0.0,UNCHECKED,37398524,
XaEJx,Phenotype,0,,0.0,UNCHECKED,37398782,
X772Q,Alpha-1-antitrypsin phenotype,0,,0.0,UNCHECKED,37392844,
XaERm,Cholinesterase phenotype,0,,0.0,UNCHECKED,37392845,
X772Y,Apolipoprotein E phenotype,0,,0.0,UNCHECKED,37392888,
XaEJw,Genotype,0,,0.0,UNCHECKED,37399698,
XaJod,Apolipoprotein E genotype,0,,0.0,UNCHECKED,37397776,
XaJpB,Red cell genotype,0,,0.0,UNCHECKED,37393044,
Xabys,Hepatitis E virus genotype determination,0,,0.0,UNCHECKED,37392785,
XaIqF,DNA studies,0,,0.0,UNCHECKED,37398967,
XaIqk,Prothrombin gene (20210) screen,0,,0.0,UNCHECKED,37397875,
XaIyx,Haemochromatosis gene screening test,0,,0.0,UNCHECKED,37398383,
XaJGX,Thrombomodulin gene screen,0,,0.0,UNCHECKED,37392889,
XaJNQ,Globin gene analysis,0,,0.0,UNCHECKED,37392890,
XaL1B,T cell gene rearrangement,0,,0.0,UNCHECKED,37398653,
XaMAo,Prion protein markers for Creutzfeldt-Jakob disease,0,,0.0,UNCHECKED,37393559,
XaO8I,Charcot-Marie-Tooth disease type 1A gene detection test,0,,0.0,UNCHECKED,37398277,
XaOc7,Janus kinase 2 V617F mutation analysis,0,,0.0,UNCHECKED,37398287,
XaYvO,Multiple endocrine neoplasia mutation study,0,,0.0,UNCHECKED,37392609,
XaaNN,Mitochondrial 1555A>G mutation analysis,0,,0.0,UNCHECKED,37392598,
XabEr,Urine prostate cancer antigen 3 targeted genetic test,0,,0.0,UNCHECKED,37392164,
Xabnf,BRAF targeted genetic test,0,,0.0,UNCHECKED,37392962,
Xabng,Calreticulin targeted genetic test,0,,0.0,UNCHECKED,37392961,
XacTW,VKORC1 gene analysis,0,,0.0,UNCHECKED,37399237,
