sourceCode,sourceName,sourceValueCode,sourceValueName,sourceUnitName,sourceFrequency,sourceAutoAssignedConceptIds,matchScore,mappingStatus,statusSetBy,statusSetOn,conceptId,mappingType,comment,createdBy,createdOn
41256;41258;41273,Reconstruction of thumb : with free skin graft,8382,,,0,,0.709744930267334,UNCHECKED,,,4102069,VALUE,,,
41256;41258;41273,Reconstruction of thumb : with pedicle skin graft,8385,,,0,,0.6423540711402890,UNCHECKED,,,4300307,VALUE,,,
41256;41258;41273,Other operations on muscle,839,,,6,,0.6633445024490360,UNCHECKED,,,4140813,VALUE,,,
41256;41258;41273,Tenotomy of tendon of achilles,840,,,0,,0.9424118399620060,APPROVED,,,4279536,VALUE,,,
41256;41258;41273,"Tenotomy, not elsewhere classified",841,,,0,,0.3653695285320280,UNCHECKED,,,2213292,VALUE,,,
41256;41258;41273,"Tenotomy, not elsewhere classified : hand",8413,,,0,,0.3165834844112400,UNCHECKED,,,2213292,VALUE,,,
41256;41258;41273,Incision of tendon sheath,842,,,0,,1.0,APPROVED,,,4165696,VALUE,,,
41256;41258;41273,Incision of tendon sheath : hand,8423,,,32,,0.6684234738349920,UNCHECKED,,,4165696,VALUE,,,
41256;41258;41273,Tenectomy,843,,,10,,0.9165311455726620,UNCHECKED,,,4216997,VALUE,,,
41256;41258;41273,Excision of lesion of tendon,844,,,86,,1.0,APPROVED,,,4204984,VALUE,,,
41256;41258;41273,Excision of lesion of tendon : hand,8443,,,0,,0.6850453615188600,UNCHECKED,,,4216985,VALUE,,,
41256;41258;41273,Tenorrhaphy,845,,,8,,1.0,APPROVED,,,4283540,VALUE,,,
41256;41258;41273,Tenorrhaphy : hand,8453,,,0,,0.6913348436355590,UNCHECKED,,,4097552,VALUE,,,
41256;41258;41273,Tenorrhaphy : achilles,8457,,,0,,0.6238760352134710,UNCHECKED,,,4283540,VALUE,,,
41256;41258;41273,Tenodesis,846,,,0,,1.0,APPROVED,,,4173316,VALUE,,,
41256;41258;41273,Tenodesis : hand,8463,,,0,,0.5746609568595890,UNCHECKED,,,4294551,VALUE,,,
41256;41258;41273,Tenodesis : knee,8466,,,0,,0.4964700937271120,UNCHECKED,,,4173316,VALUE,,,
41256;41258;41273,"Reconstruction of tendon, not elsewhere classified",848,,,34,,0.4531152546405790,UNCHECKED,,,4072048,VALUE,,,
41256;41258;41273,"Reconstruction of tendon, not elsewhere classified : thumb",8481,,,0,,0.4887552559375760,UNCHECKED,,,4042515,VALUE,,,
41256;41258;41273,"Reconstruction of tendon, not elsewhere classified : hand",8483,,,0,,0.38967928290367100,UNCHECKED,,,4072048,VALUE,,,
41256;41258;41273,"Reconstruction of tendon, not elsewhere classified : knee",8486,,,0,,0.3787485659122470,UNCHECKED,,,4072048,VALUE,,,
41256;41258;41273,"Reconstruction of tendon, not elsewhere classified : achilles",8487,,,0,,0.3796904683113100,UNCHECKED,,,4072048,VALUE,,,
41256;41258;41273,Repair of mallet finger,851,,,0,,1.0,APPROVED,,,4058545,VALUE,,,
41256;41258;41273,Other operations on tendon,852,,,16,,0.7360143661499020,UNCHECKED,,,4313023,VALUE,,,
41256;41258;41273,Other operations on tendon : hand,8523,,,20,,0.48559823632240300,UNCHECKED,,,4313023,VALUE,,,
41256;41258;41273,Other operations on tendon : knee,8526,,,0,,0.4578007161617280,UNCHECKED,,,4313023,VALUE,,,
41256;41258;41273,Fasciotomy,854,,,0,,1.0,APPROVED,,,4030382,VALUE,,,
41256;41258;41273,Fasciotomy : hand,8543,,,0,,0.676331639289856,UNCHECKED,,,4072019,VALUE,,,
41256;41258;41273,Fasciotomy : thigh,8545,,,0,,0.7108353972435000,UNCHECKED,,,4142959,VALUE,,,
41256;41258;41273,Fasciotomy : knee,8546,,,0,,0.5895130634307860,UNCHECKED,,,4030382,VALUE,,,
41256;41258;41273,Fasciotomy : foot (steindler),8548,,,0,,0.555687665939331,UNCHECKED,,,4219501,VALUE,,,
41256;41258;41273,Fasciectomy and excision of lesion,855,,,0,,0.6695223450660710,UNCHECKED,,,4245551,VALUE,,,
41256;41258;41273,Fasciectomy and excision of lesion : hand,8553,,,0,,0.5755124688148500,UNCHECKED,,,4088173,VALUE,,,
41256;41258;41273,Fasciorrhaphy,857,,,0,,1.0,APPROVED,,,4325110,VALUE,,,
41256;41258;41273,Fasciorrhaphy : hand,8573,,,0,,0.7141979932785030,UNCHECKED,,,4325110,VALUE,,,
41256;41258;41273,Fascioplasty,858,,,0,,1.0,APPROVED,,,4093294,VALUE,,,
41256;41258;41273,Fascioplasty : hand,8583,,,0,,0.671625018119812,UNCHECKED,,,4281510,VALUE,,,
41256;41258;41273,Other operations on fascia,859,,,0,,0.7972829937934880,UNCHECKED,,,4061290,VALUE,,,
41256;41258;41273,Other operations on fascia : hand,8593,,,0,,0.575486958026886,UNCHECKED,,,4098127,VALUE,,,
41256;41258;41273,Reimplantation of severed limb,860,,,0,,0.6795676350593570,UNCHECKED,,,4151924,VALUE,,,
41256;41258;41273,Reimplantation of severed limb : thumb,8601,,,0,,0.5307830572128300,UNCHECKED,,,4104655,VALUE,,,
41256;41258;41273,Reimplantation of severed limb : other fingers,8602,,,0,,0.5018042325973510,UNCHECKED,,,4104655,VALUE,,,
41256;41258;41273,Reimplantation of severed limb : hand,8603,,,0,,0.5389314293861390,UNCHECKED,,,4104655,VALUE,,,
41256;41258;41273,Reimplantation of severed limb : arm,8604,,,0,,0.5523734092712400,UNCHECKED,,,4104655,VALUE,,,
41256;41258;41273,Reimplantation of severed limb : foot,8605,,,0,,0.5292792916297910,UNCHECKED,,,4104655,VALUE,,,
41256;41258;41273,Reimplantation of severed limb : leg,8606,,,0,,0.5420181751251220,UNCHECKED,,,4104655,VALUE,,,
41256;41258;41273,Reimplantation of severed limb : toe,8607,,,0,,0.5553615689277650,UNCHECKED,,,4104655,VALUE,,,
41256;41258;41273,Removal of upper limb,861,,,0,,0.7543874979019170,UNCHECKED,,,4086254,VALUE,,,
41256;41258;41273,Amputation of arm,862,,,0,,0.8147161602973940,UNCHECKED,,,37109583,VALUE,,,
41256;41258;41273,Amputation through forearm,863,,,0,,1.0,APPROVED,,,4228939,VALUE,,,
41256;41258;41273,Amputation of hand,864,,,0,,1.0,APPROVED,,,4263590,VALUE,,,
41256;41258;41273,Amputation of thumb,865,,,0,,1.0,APPROVED,,,4196243,VALUE,,,
41256;41258;41273,Amputation of finger,866,,,18,,1.0,APPROVED,,,4297321,VALUE,,,
41256;41258;41273,Amputation of finger : polydactyl,8663,,,0,,0.5638589859008790,UNCHECKED,,,4267421,VALUE,,,
41256;41258;41273,"Other disarticulation, upper limb, not elsewhere classified",867,,,0,,0.327770859003067,UNCHECKED,,,4050417,VALUE,,,
41256;41258;41273,Implantation bio-electric prosthesis,868,,,0,,0.5751672387123110,UNCHECKED,,,4107101,VALUE,,,
41256;41258;41273,Removal of lower limb,870,,,0,,0.7493548393249510,UNCHECKED,,,4082696,VALUE,,,
41256;41258;41273,Amputation through thigh,871,,,0,,0.8761369585990910,UNCHECKED,,,2105222,VALUE,,,
41256;41258;41273,Amputation through thigh : neck of femur,8711,,,0,,0.6914770603179930,UNCHECKED,,,4195136,VALUE,,,
41256;41258;41273,Amputation through thigh : above knee,8712,,,0,,0.5957466959953310,UNCHECKED,,,4195136,VALUE,,,
41256;41258;41273,Amputation through thigh : transcondylar,8713,,,0,,0.5579355955123900,UNCHECKED,,,2105222,VALUE,,,
41256;41258;41273,Amputation through thigh : supracondylar,8714,,,0,,0.5421339869499210,UNCHECKED,,,2105222,VALUE,,,
41256;41258;41273,Disarticulation at knee,872,,,0,,1.0,APPROVED,,,2105224,VALUE,,,
41256;41258;41273,Amputation through lower leg,873,,,0,,0.7690279483795170,UNCHECKED,,,4263590,VALUE,,,
41256;41258;41273,Amputation of foot,874,,,0,,1.0,APPROVED,,,2105808,VALUE,,,
41256;41258;41273,Amputation of toe,875,,,0,,1.0,APPROVED,,,4159766,VALUE,,,
41256;41258;41273,Amputation of toe : hallux,8751,,,0,,0.683539092540741,UNCHECKED,,,4218050,VALUE,,,
41256;41258;41273,Amputation of toe : second toe,8752,,,0,,0.5759350061416630,UNCHECKED,,,4159766,VALUE,,,
41256;41258;41273,Amputation of toe : fifth toe,8755,,,0,,0.525867760181427,UNCHECKED,,,4159766,VALUE,,,
41256;41258;41273,Secondary operation on amputation stump,877,,,8,,0.8003888726234440,UNCHECKED,,,4041156,VALUE,,,
41256;41258;41273,"Other amputations, not elsewhere classified",878,,,0,,0.38890916109085100,UNCHECKED,,,2213292,VALUE,,,
41256;41258;41273,"Other operations on limbs, not elsewhere classified",879,,,0,,0.37222081422805800,UNCHECKED,,,2213292,VALUE,,,
41256;41258;41273,Arteriotomy,880,,,0,,1.0,APPROVED,,,4309642,VALUE,,,
41256;41258;41273,Arteriotomy : embolectomy,8801,,,0,,0.6192964315414430,UNCHECKED,,,4246371,VALUE,,,
41256;41258;41273,Endarterectomy,881,,,0,,1.0,APPROVED,,,4194238,VALUE,,,
41256;41258;41273,Endarterectomy : popliteal,8811,,,0,,0.702578067779541,UNCHECKED,,,4052233,VALUE,,,
41256;41258;41273,"Arterectomy, not elsewhere classified",882,,,0,,0.40155747532844500,UNCHECKED,,,4107238,VALUE,,,
41256;41258;41273,"Arterectomy, not elsewhere classified : biopsy of artery",8821,,,0,,0.434617280960083,UNCHECKED,,,4166929,VALUE,,,
41256;41258;41273,"Arterectomy, not elsewhere classified : with re-anastomosis",8823,,,0,,0.3922002613544460,UNCHECKED,,,4230238,VALUE,,,
41256;41258;41273,"Arterectomy, not elsewhere classified : with graft replacement",8824,,,0,,0.4269278645515440,UNCHECKED,,,4338842,VALUE,,,
41256;41258;41273,Repair or excision of aneurysm,883,,,0,,0.826135516166687,UNCHECKED,,,4327488,VALUE,,,
41256;41258;41273,Repair or excision of aneurysm : excision or destruction,8833,,,0,,0.5008345246315000,UNCHECKED,,,4236972,VALUE,,,
41256;41258;41273,Repair or excision of aneurysm : excision with re-anastomosis,8834,,,0,,0.5373531579971310,UNCHECKED,,,2107651,VALUE,,,
41256;41258;41273,Repair or excision of aneurysm : excision with graft or prosthesis,8836,,,0,,0.635436475276947,UNCHECKED,,,4253817,VALUE,,,
41256;41258;41273,Repair of artery,884,,,0,,1.0,APPROVED,,,4311041,VALUE,,,
41256;41258;41273,Repair of artery : by-pass graft (vein),8841,,,0,,0.5337380170822140,UNCHECKED,,,4115341,VALUE,,,
41256;41258;41273,"Repair of artery : repair by tissue graft, not elsewhere classified",8842,,,0,,0.36976858973503100,UNCHECKED,,,42539305,VALUE,,,
41256;41258;41273,Repair of artery : repair by prosthesis,8843,,,0,,0.4997309744358060,UNCHECKED,,,4096943,VALUE,,,
41256;41258;41273,Repair of artery : excision with re-anastomosis,8844,,,0,,0.45845523476600600,UNCHECKED,,,4338954,VALUE,,,
41256;41258;41273,Repair of artery : suture of artery,8845,,,0,,0.6498501896858220,UNCHECKED,,,4238384,VALUE,,,
41256;41258;41273,"Ligation of artery, not elsewhere classified",885,,,4,,0.4536324441432950,UNCHECKED,,,4101470,VALUE,,,
41256;41258;41273,"Ligation of artery, not elsewhere classified : control of aneurysm",8852,,,6,,0.4658954441547390,UNCHECKED,,,4168313,VALUE,,,
41256;41258;41273,"Ligation of artery, not elsewhere classified : post operative",8853,,,0,,0.332583487033844,UNCHECKED,,,2213292,VALUE,,,
41256;41258;41273,"Arterial catheterization, not elsewhere classified",887,,,0,,0.5539455413818360,UNCHECKED,,,4213288,VALUE,,,
41256;41258;41273,Arterial injection or perfusion,888,,,0,,0.7049005627632140,UNCHECKED,,,4057395,VALUE,,,
41256;41258;41273,"Arterial injection or perfusion : diagnostic, arteriography, not elsewhere classified",8881,,,19,,0.34547731280326800,UNCHECKED,,,2314218,VALUE,,,
41256;41258;41273,Arterial injection or perfusion : cytotoxic,8882,,,0,,0.589155375957489,UNCHECKED,,,4121447,VALUE,,,
41256;41258;41273,Arterial injection or perfusion : arterial puncture (diagnostic),8883,,,0,,0.45068565011024500,UNCHECKED,,,4238913,VALUE,,,
41256;41258;41273,Other operations on arteries,889,,,0,,0.48496749997139000,UNCHECKED,,,44803219,VALUE,,,
41256;41258;41273,Other operations on arteries : production of arterio-venous fistula,8891,,,4,,0.4810236394405370,UNCHECKED,,,4101538,VALUE,,,
41256;41258;41273,Other operations on arteries : revision of previous vascular operation,8892,,,0,,0.37081870436668400,UNCHECKED,,,4226819,VALUE,,,
41256;41258;41273,Phlebotomy (with thrombectomy),890,,,0,,0.6129915118217470,UNCHECKED,,,4245372,VALUE,,,
41256;41258;41273,"Phlebotomy (with thrombectomy) : thrombectomy, embolectomy",8902,,,0,,0.4621899127960210,UNCHECKED,,,4245372,VALUE,,,
41256;41258;41273,Phlebotomy (with thrombectomy) : cut-down transfusion or catheterization of vein,8903,,,0,,0.45272737741470300,UNCHECKED,,,4117346,VALUE,,,
41256;41258;41273,Injection of vein to produce thrombosis,891,,,76,,0.5675978064537050,APPROVED,,,4213465,VALUE,,,
41256;41258;41273,"Phlebectomy, not elsewhere classified",892,,,0,,0.5684283971786500,UNCHECKED,,,4246197,VALUE,,,
41256;41258;41273,"Phlebectomy, not elsewhere classified : for vascular graft",8921,,,0,,0.44957834482193000,UNCHECKED,,,4246197,VALUE,,,
41256;41258;41273,"Phlebectomy, not elsewhere classified : excision for graft 3 with re-anastomosis",8922,,,0,,0.4571670889854430,UNCHECKED,,,4138081,VALUE,,,
41256;41258;41273,"Ligation or division of vein, not elsewhere classified",893,,,89,,0.4611871838569640,APPROVED,,,4212086,VALUE,,,
41256;41258;41273,"Ligation or division of vein, not elsewhere classified : varicose veins",8931,,,398,,0.4803503453731540,APPROVED,,,4217810,VALUE,,,
41256;41258;41273,"Ligation or division of vein, not elsewhere classified : multiple ligatures",8932,,,242,,0.3932856023311620,APPROVED,,,4212086,VALUE,,,
41256;41258;41273,"Operation on varicose veins, not elsewhere classified",894,,,321,,0.47277167439460800,APPROVED,,,4166760,VALUE,,,
41256;41258;41273,"Operation on varicose veins, not elsewhere classified : excision",8941,,,164,,0.4433361291885380,APPROVED,,,4185541,VALUE,,,
41256;41258;41273,Venography,895,,,0,,1.0,APPROVED,,,4175809,VALUE,,,
41256;41258;41273,Venous anastomosis,896,,,0,,0.8255450129508970,UNCHECKED,,,4119723,VALUE,,,
41256;41258;41273,Intravenous pacemaker,897,,,0,,0.7546508312225340,UNCHECKED,,,4018842,VALUE,,,
41256;41258;41273,"Intravenous pacemaker : insertion, implanted",8971,,,0,,0.5381840467453000,UNCHECKED,,,4018844,VALUE,,,
41256;41258;41273,Intravenous pacemaker : removal,8972,,,0,,0.5465469360351560,UNCHECKED,,,4018842,VALUE,,,
41256;41258;41273,Other operations on vessels,898,,,0,,0.8123843669891360,UNCHECKED,,,4148948,VALUE,,,
41256;41258;41273,Other operations on vessels : biopsy of vein,8981,,,0,,0.5389875173568730,UNCHECKED,,,4050406,VALUE,,,
41256;41258;41273,"Other operations on vessels : repair (by suture, graft)",8982,,,0,,0.481733113527298,UNCHECKED,,,4255384,VALUE,,,
41256;41258;41273,Lymphangiotomy and lymphadenotomy,900,,,0,,0.7602636814117430,UNCHECKED,,,4200405,VALUE,,,
41256;41258;41273,Injection or cannulation of lymphatic vessel,901,,,0,,0.6618847846984860,UNCHECKED,,,4072153,VALUE,,,
41256;41258;41273,Lymphatic excision,903,,,30,,0.7577823996543880,UNCHECKED,,,4030778,VALUE,,,
41256;41258;41273,"Lymphadenectomy, radical",904,,,0,,0.7694029808044430,UNCHECKED,,,4238646,VALUE,,,
41256;41258;41273,"Lymphadenectomy, radical : axillary",9041,,,8,,0.5989745855331420,UNCHECKED,,,4320461,VALUE,,,
41256;41258;41273,"Lymphadenectomy, radical : inguinal",9042,,,0,,0.631659984588623,UNCHECKED,,,4120960,VALUE,,,
41256;41258;41273,"Lymphadenectomy, radical : regional",9043,,,0,,0.5372676253318790,UNCHECKED,,,4238646,VALUE,,,
41256;41258;41273,"Lymphatic biopsy, not elsewhere classified",905,,,70,,0.3837573826313020,APPROVED,,,4233827,VALUE,,,
41256;41258;41273,Excision of tissue for lymphoedema,906,,,0,,0.7197942137718200,UNCHECKED,,,4114786,VALUE,,,
41256;41258;41273,Lymphangioplasty,907,,,0,,1.0,APPROVED,,,4002206,VALUE,,,
41256;41258;41273,Other operations on lymphatic system,909,,,0,,0.6087283492088320,UNCHECKED,,,4175627,VALUE,,,
41256;41258;41273,Superficial drainage and incision,910,,,130,,0.83633953332901,APPROVED,,,4212371,VALUE,,,
41256;41258;41273,Superficial drainage and incision : facial region,9101,,,0,,0.6063976883888250,UNCHECKED,,,4212371,VALUE,,,
41256;41258;41273,Superficial drainage and incision : drainage of abscess,9102,,,0,,0.714824378490448,UNCHECKED,,,2109234,VALUE,,,
41256;41258;41273,"Superficial drainage and incision : hand (whitlow, paronychia)",9103,,,0,,0.5079874396324160,UNCHECKED,,,2101877,VALUE,,,
41256;41258;41273,Removal of foreign body,911,,,54,,1.0,APPROVED,,,4032408,VALUE,,,
41256;41258;41273,Excision of superficial cyst or fistula,912,,,640,,0.6284870505332950,UNCHECKED,,,4323042,VALUE,OR fistula not possible,,
41256;41258;41273,"Excision of other skin growth, not elsewhere classified",913,,,629,,0.46440380811691300,APPROVED,,,2102577,VALUE,,,
41256;41258;41273,Excision of other lesion of skin or subcutaneous tissue,914,,,446,,0.7892612218856810,APPROVED,,,40491371,VALUE,,,
41256;41258;41273,Destruction of lesion of skin,915,,,58,,1.0,APPROVED,,,4337261,VALUE,,,
41256;41258;41273,Destruction of lesion of skin : dermabrasion,9151,,,0,,0.6604564785957340,UNCHECKED,,,4291158,VALUE,,,
41256;41258;41273,Destruction of lesion of skin : chemical extoliation,9152,,,0,,0.549121081829071,UNCHECKED,,,4337261,VALUE,,,
41256;41258;41273,Destruction of lesion of skin : depilation by electrolysis,9153,,,0,,0.6639943718910220,UNCHECKED,,,4172161,VALUE,,,
41256;41258;41273,Toilet of wound,916,,,64,,0.8111608624458310,APPROVED,,,4075964,VALUE,,,
41256;41258;41273,Dressing of burn under anaesthesis,917,,,0,,0.5681502223014830,UNCHECKED,,,4168079,VALUE,,,
41256;41258;41273,Excision of burn,918,,,0,,0.7896040678024290,UNCHECKED,,,4222614,VALUE,,,
41256;41258;41273,Excision of burn : of contracture,9181,,,0,,0.46278637647628800,UNCHECKED,,,4222614,VALUE,,,
41256;41258;41273,"Excision of burn : with skin graft, not elsewhere classified",9182,,,0,,0.38379064202308700,UNCHECKED,,,4264491,VALUE,,,
41256;41258;41273,Suture of wound,919,,,101,,0.8449815511703490,APPROVED,,,4125906,VALUE,,,
41256;41258;41273,Biopsy of skin and subcutaneous tissue,920,,,52,,1.0,APPROVED,,,2101932,VALUE,,,
41256;41258;41273,Secondary treatment of wound,921,,,44,,0.6508585810661320,UNCHECKED,,,725020,VALUE,no good exact match,,
41256;41258;41273,Secondary treatment of wound,921,,,44,,0.6508585810661320,UNCHECKED,,,2102238,VALUE,no good exact match,,
41256;41258;41273,Aspiration of skin,922,,,0,,1.0,APPROVED,,,4329446,VALUE,,,
41256;41258;41273,Insertion into skin,923,,,30,,0.7132103443145750,UNCHECKED,,,4075339,VALUE,,,
41256;41258;41273,Size reduction,924,,,0,,0.6624102592468260,UNCHECKED,,,4282632,VALUE,,,
41256;41258;41273,Incision of nail,927,,,0,,1.0,APPROVED,,,4075766,VALUE,,,
41256;41258;41273,Removal of nail structures,928,,,266,,0.7816471457481380,APPROVED,,,4295216,VALUE,,,
41256;41258;41273,"Other operation on skin or subcutaneous tissue, not elsewhere classified",929,,,0,,0.5119902491569520,UNCHECKED,,,40490900,VALUE,,,
41256;41258;41273,Pedicle graft or flap,930,,,11,,0.7731485962867740,UNCHECKED,,,4251481,VALUE,,,
41256;41258;41273,Pedicle graft or flap : preparation,9301,,,0,,0.5872445702552800,UNCHECKED,,,4279386,VALUE,,,
41256;41258;41273,"Pedicle graft or flap : attachment, to hand",9302,,,0,,0.6144404411315920,UNCHECKED,,,44783707,VALUE,,,
41256;41258;41273,"Pedicle graft or flap : attachment, other",9303,,,6,,0.6234493851661680,UNCHECKED,,,4234295,VALUE,,,
41256;41258;41273,Pedicle graft or flap : revision of pedicle,9304,,,0,,0.5177440047264100,UNCHECKED,,,4234295,VALUE,,,
41256;41258;41273,"Plastic repair of pinna, lip or nose",931,,,0,,0.6268083453178410,UNCHECKED,,,4203632,VALUE,,,
41256;41258;41273,"Plastic repair of pinna, lip or nose : pinna",9311,,,0,,0.5223051309585570,UNCHECKED,,,4203632,VALUE,,,
41256;41258;41273,"Plastic repair of pinna, lip or nose : lip",9312,,,0,,0.5179718136787420,UNCHECKED,,,4203632,VALUE,,,
41256;41258;41273,"Plastic repair of pinna, lip or nose : nose",9313,,,8,,0.5202454328536990,UNCHECKED,,,4203632,VALUE,,,
41256;41258;41273,Repair of lip deformities,932,,,0,,0.6294726133346560,UNCHECKED,,,4216088,VALUE,,,
41256;41258;41273,Repair of lip deformities : skin graft,9321,,,0,,0.47255632281303400,UNCHECKED,,,4071130,VALUE,,,
41256;41258;41273,Other repair of mouth,933,,,0,,0.8712603449821470,UNCHECKED,,,2102233,VALUE,,,
41256;41258;41273,Other repair of mouth :  skin graft,9331,,,0,,0.42391276359558100,UNCHECKED,,,2102233,VALUE,,,
