field_id,field_name,main_category_id,main_category_name,category_tree,type_concept_id
132506,"Date Q41 first reported (congenital absence, atresia and stenosis of small intestine)",2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132507,"Source of report of Q41 (congenital absence, atresia and stenosis of small intestine)",2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132508,"Date Q42 first reported (congenital absence, atresia and stenosis of large intestine)",2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132509,"Source of report of Q42 (congenital absence, atresia and stenosis of large intestine)",2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132510,Date Q43 first reported (other congenital malformations of intestine),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132511,Source of report of Q43 (other congenital malformations of intestine),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132512,"Date Q44 first reported (congenital malformations of gallbladder, bile ducts and liver)",2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132513,"Source of report of Q44 (congenital malformations of gallbladder, bile ducts and liver)",2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132514,Date Q45 first reported (other congenital malformations of digestive system),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132515,Source of report of Q45 (other congenital malformations of digestive system),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132516,"Date Q50 first reported (congenital malformations of ovaries, fallopian tubes and broad ligaments)",2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132517,"Source of report of Q50 (congenital malformations of ovaries, fallopian tubes and broad ligaments)",2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132518,Date Q51 first reported (congenital malformations of uterus and cervix),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132519,Source of report of Q51 (congenital malformations of uterus and cervix),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132520,Date Q52 first reported (other congenital malformations of female genitalia),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132521,Source of report of Q52 (other congenital malformations of female genitalia),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132522,Date Q53 first reported (undescended testicle),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132523,Source of report of Q53 (undescended testicle),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132524,Date Q54 first reported (hypospadias),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132525,Source of report of Q54 (hypospadias),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132526,Date Q55 first reported (other congenital malformations of male genital organs),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132527,Source of report of Q55 (other congenital malformations of male genital organs),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132528,Date Q56 first reported (indeterminate sex and pseudohermaphroditism),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132529,Source of report of Q56 (indeterminate sex and pseudohermaphroditism),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132530,Date Q60 first reported (renal agenesis and other reduction defects of kidney),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132531,Source of report of Q60 (renal agenesis and other reduction defects of kidney),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132532,Date Q61 first reported (cystic kidney disease),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132533,Source of report of Q61 (cystic kidney disease),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132534,Date Q62 first reported (congenital obstructive defects of renal pelvis and congenital malformations of ureter),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132535,Source of report of Q62 (congenital obstructive defects of renal pelvis and congenital malformations of ureter),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132536,Date Q63 first reported (other congenital malformations of kidney),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132537,Source of report of Q63 (other congenital malformations of kidney),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132538,Date Q64 first reported (other congenital malformations of urinary system),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132539,Source of report of Q64 (other congenital malformations of urinary system),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132540,Date Q65 first reported (congenital deformities of hip),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132541,Source of report of Q65 (congenital deformities of hip),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132542,Date Q66 first reported (congenital deformities of feet),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132543,Source of report of Q66 (congenital deformities of feet),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132544,"Date Q67 first reported (congenital musculoskeletal deformities of head, face, spine and chest)",2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132545,"Source of report of Q67 (congenital musculoskeletal deformities of head, face, spine and chest)",2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132546,Date Q68 first reported (other congenital musculoskeletal deformities),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132547,Source of report of Q68 (other congenital musculoskeletal deformities),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132548,Date Q69 first reported (polydactyly),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132549,Source of report of Q69 (polydactyly),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132550,Date Q70 first reported (syndactyly),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132551,Source of report of Q70 (syndactyly),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132552,Date Q71 first reported (reduction defects of upper limb),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132553,Source of report of Q71 (reduction defects of upper limb),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132554,Date Q72 first reported (reduction defects of lower limb),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132555,Source of report of Q72 (reduction defects of lower limb),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132556,Date Q73 first reported (reduction defects of unspecified limb),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132557,Source of report of Q73 (reduction defects of unspecified limb),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132558,Date Q74 first reported (other congenital malformations of limb(s)),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
132559,Source of report of Q74 (other congenital malformations of limb(s)),2417,Congenital disruptions and chromosomal abnormalities,2417>1712>100091,32817
